batch_id,prev_pos,pos_code,brand,condition,timestamp,temperature,humidity,risk_score
B279,G,H,Brand_1,Need Attention,2026-01-28 11:47:00,27.0,,55
B293,M,N,Brand_8,Safe,2025-12-15 08:50:00,,31.0,0
B050,,H,Brand_1,Need Attention,2025-12-25 20:54:00,22.0,,54
B462,P,Q,Brand_8,Need Attention,2026-01-23 01:57:00,29.0,46.0,55
B242,O,P,Brand_1,Bad,2026-01-15 09:30:00,,,76
B413,M,N,Brand_5,Safe,2026-01-12 10:47:00,,63.0,0
B025,B,C,Brand_4,Bad,2026-01-26 14:16:00,,,75
B070,K,L,Brand_7,Need Attention,2026-01-18 18:31:00,34.0,,45
B189,E,F,Brand_8,Need Attention,2026-01-08 06:34:00,,48.0,52
B253,A,B,Brand_10,Bad,2025-12-21 23:22:00,,,78
B331,,F,Brand_5,Safe,2026-01-13 12:40:00,32.0,,0
B230,,A,Brand_1,Bad,2026-01-10 19:25:00,16.0,46.0,82
B007,R,S,Brand_8,Need Attention,2025-12-16 06:09:00,24.0,,52
B326,I,J,Brand_5,Bad,2026-01-23 04:42:00,,63.0,75
B193,P,Q,Brand_10,Safe,2025-12-16 17:56:00,28.0,,5
B497,E,F,Brand_3,Safe,2025-12-03 00:51:00,34.0,,0
B199,,A,Brand_5,Need Attention,2026-01-23 23:41:00,18.0,47.0,50
B005,H,I,Brand_5,Bad,2026-01-18 10:32:00,17.0,,76
B162,S,T,Brand_9,Bad,2025-12-05 06:35:00,20.0,43.0,84
B001,B,C,Brand_9,Safe,2025-11-29 15:13:00,,49.0,5
B470,L,M,Brand_6,Need Attention,2026-01-17 13:46:00,31.0,48.0,45
B088,,G,Brand_5,Need Attention,2026-01-24 03:52:00,,,49
B414,Q,R,Brand_5,Need Attention,2026-01-31 19:24:00,25.0,,47
B481,,H,Brand_2,Bad,2026-01-25 16:26:00,18.0,,85
B401,I,J,Brand_6,Need Attention,2025-12-01 05:25:00,,47.0,49
B250,R,S,Brand_9,Bad,2025-12-20 06:43:00,,,78
B187,D,E,Brand_6,Bad,2025-12-02 14:21:00,,41.0,79
B114,L,M,Brand_6,Safe,2025-12-07 12:32:00,,67.0,0
B490,Q,R,Brand_1,Need Attention,2025-12-28 05:37:00,,,45
B114,T,J,Brand_4,Safe,2026-01-30 23:51:00,31.0,31.0,0
B259,P,Q,Brand_10,Bad,2026-01-10 06:56:00,,,85
B321,G,H,Brand_2,Bad,2025-12-03 16:40:00,,30.0,83
B133,F,G,Brand_8,Safe,2026-02-04 18:46:00,27.0,61.0,5
B361,K,L,Brand_6,Safe,2026-01-07 20:45:00,,,0
B479,Q,R,Brand_4,Need Attention,2025-12-24 03:03:00,,,49
B424,B,C,Brand_8,Bad,2025-12-29 11:26:00,,,79
B483,A,B,Brand_2,Need Attention,2025-12-26 05:41:00,28.0,39.0,52
B476,G,H,Brand_8,Safe,2026-01-27 19:46:00,,,0
B149,E,F,Brand_5,Bad,2026-01-03 05:14:00,,,76
B027,M,N,Brand_3,Need Attention,2025-12-12 10:12:00,,35.0,54
B145,,B,Brand_3,Bad,2026-02-04 15:43:00,,,81
B211,H,I,Brand_1,Bad,2025-12-17 01:54:00,17.0,36.0,81
B174,G,H,Brand_7,Bad,2026-02-04 02:33:00,24.0,67.0,76
B217,C,D,Brand_1,Safe,2025-12-06 09:57:00,15.0,,3
B345,A,B,Brand_8,Safe,2026-01-12 02:25:00,28.0,,3
B460,C,D,Brand_6,Bad,2025-12-31 18:50:00,,30.0,85
B101,L,M,Brand_5,Safe,2025-12-04 20:40:00,,60.0,5
B127,R,S,Brand_2,Need Attention,2026-01-19 21:44:00,30.0,53.0,51
B073,K,L,Brand_2,Safe,2026-01-20 12:49:00,19.0,41.0,0
B401,D,E,Brand_5,Safe,2026-01-26 23:56:00,,,0
B272,,R,Brand_3,Need Attention,2025-12-11 19:16:00,18.0,50.0,46
B498,H,I,Brand_4,Bad,2025-12-09 01:13:00,31.0,,85
B030,E,F,Brand_10,Need Attention,2026-01-13 17:31:00,16.0,,47
B435,I,J,Brand_4,Safe,2025-12-15 05:42:00,26.0,,3
B108,A,B,Brand_8,Safe,2026-01-19 06:07:00,19.0,,2
B456,C,D,Brand_3,Need Attention,2025-12-29 05:27:00,,31.0,52
B164,H,I,Brand_10,Safe,2026-01-13 17:05:00,,,3
B378,T,M,Brand_3,Safe,2025-12-01 19:56:00,,,3
B102,H,I,Brand_1,Safe,2025-12-28 11:47:00,,55.0,4
B445,F,G,Brand_3,Need Attention,2025-11-28 12:46:00,,50.0,48
B133,S,T,Brand_9,Bad,2026-01-08 08:10:00,18.0,32.0,79
B219,S,T,Brand_2,Bad,2026-01-22 21:52:00,31.0,,76
B469,E,F,Brand_1,Safe,2026-02-03 07:28:00,19.0,,5
B461,B,C,Brand_7,Need Attention,2026-01-13 03:52:00,,,52
B423,,Q,Brand_10,Need Attention,2026-01-26 17:36:00,,,55
B342,C,D,Brand_8,Need Attention,2026-01-27 13:50:00,,,51
B356,O,P,Brand_5,Need Attention,2026-01-25 23:53:00,15.0,,50
B054,J,K,Brand_4,Safe,2026-01-06 22:49:00,,70.0,5
B427,Q,R,Brand_2,Need Attention,2026-01-16 23:28:00,31.0,62.0,53
B213,,B,Brand_6,Bad,2025-12-24 07:58:00,,,84
B457,A,B,Brand_5,Safe,2026-01-31 08:42:00,,,0
B404,B,C,Brand_2,Bad,2026-02-04 16:02:00,,,85
B098,R,S,Brand_10,Need Attention,2026-02-01 11:45:00,,59.0,52
B117,H,I,Brand_3,Need Attention,2026-01-06 15:19:00,,48.0,53
B007,G,H,Brand_10,Need Attention,2026-01-15 21:18:00,33.0,,49
B361,O,P,Brand_8,Need Attention,2025-12-18 09:22:00,,,51
B434,R,S,Brand_10,Safe,2025-11-30 06:56:00,,39.0,3
B063,L,M,Brand_9,Safe,2026-01-21 10:22:00,,68.0,0
B424,B,C,Brand_1,Need Attention,2026-01-27 00:04:00,20.0,56.0,47
B124,,O,Brand_4,Bad,2026-01-16 01:46:00,,66.0,84
B169,P,Q,Brand_4,Need Attention,2025-12-16 11:33:00,24.0,45.0,54
B354,H,I,Brand_2,Need Attention,2025-12-05 03:11:00,21.0,,50
B084,,I,Brand_8,Bad,2025-11-28 15:28:00,,52.0,83
B003,H,I,Brand_7,Safe,2025-12-26 08:06:00,20.0,54.0,0
B242,T,R,Brand_8,Safe,2026-01-13 11:14:00,19.0,35.0,0
B342,,O,Brand_3,Safe,2025-12-26 23:37:00,29.0,58.0,2
B158,H,I,Brand_7,Need Attention,2025-12-14 03:53:00,32.0,,45
B048,O,P,Brand_3,Safe,2025-12-15 13:00:00,,45.0,0
B415,H,I,Brand_9,Need Attention,2026-01-04 20:39:00,,,53
B286,N,O,Brand_6,Need Attention,2025-12-14 10:03:00,30.0,51.0,45
B393,,A,Brand_5,Bad,2026-01-20 13:28:00,30.0,,80
B326,N,O,Brand_1,Bad,2026-01-12 14:59:00,28.0,,78
B261,M,N,Brand_2,Bad,2026-01-31 04:48:00,,,85
B210,,I,Brand_3,Bad,2026-01-01 18:58:00,,37.0,84
B433,,Q,Brand_3,Need Attention,2026-01-07 08:05:00,29.0,,49
B319,K,L,Brand_5,Bad,2026-01-13 18:20:00,,,77
B432,S,T,Brand_9,Need Attention,2026-01-25 11:53:00,26.0,,53
B423,P,Q,Brand_1,Need Attention,2025-12-31 16:12:00,24.0,42.0,45
B462,L,M,Brand_7,Bad,2025-12-13 19:53:00,,,77
B161,E,F,Brand_3,Need Attention,2025-12-13 05:26:00,,,49
B454,B,C,Brand_9,Need Attention,2026-01-25 18:06:00,,44.0,53
B457,,F,Brand_10,Safe,2026-01-16 16:19:00,22.0,,0
B448,,G,Brand_6,Bad,2026-01-18 18:29:00,27.0,38.0,85
B379,A,B,Brand_7,Bad,2025-12-09 03:34:00,,,75
B420,F,G,Brand_1,Bad,2025-12-08 02:21:00,,39.0,83
B346,F,G,Brand_6,Safe,2026-01-02 22:55:00,,,4
B266,L,M,Brand_8,Bad,2025-12-20 12:38:00,33.0,39.0,78
B440,C,D,Brand_3,Safe,2026-01-17 05:05:00,,,3
B148,T,H,Brand_10,Safe,2025-12-22 07:28:00,19.0,60.0,4
B081,P,Q,Brand_3,Bad,2026-01-03 08:55:00,,,85
B321,N,O,Brand_7,Need Attention,2025-12-12 07:20:00,,,50
B156,Q,R,Brand_5,Bad,2025-12-06 08:16:00,,70.0,82
B499,Q,R,Brand_10,Safe,2026-01-28 13:23:00,31.0,61.0,0
B403,K,L,Brand_5,Bad,2026-02-03 07:08:00,,66.0,78
B467,H,I,Brand_10,Need Attention,2025-11-28 11:41:00,35.0,,55
B357,E,F,Brand_10,Need Attention,2026-01-01 16:50:00,34.0,63.0,52
B395,,H,Brand_9,Need Attention,2025-12-31 10:26:00,,,45
B263,B,C,Brand_7,Safe,2026-01-14 04:24:00,15.0,59.0,0
B042,B,C,Brand_7,Need Attention,2025-12-01 19:14:00,,,55
B409,,Q,Brand_9,Need Attention,2026-01-14 19:16:00,31.0,44.0,47
B108,O,P,Brand_1,Safe,2026-02-05 06:10:00,,,4
B467,I,J,Brand_9,Need Attention,2026-01-05 09:51:00,,,45
B106,H,I,Brand_8,Need Attention,2025-12-10 04:46:00,,,49
B231,T,K,Brand_5,Safe,2025-12-27 11:53:00,17.0,34.0,0
B475,,O,Brand_10,Bad,2025-11-29 20:36:00,,47.0,81
B103,B,C,Brand_2,Bad,2026-02-04 00:34:00,,37.0,76
B131,G,H,Brand_7,Safe,2026-02-02 16:27:00,,,0
B438,F,G,Brand_4,Safe,2025-12-13 09:01:00,30.0,46.0,0
B385,M,N,Brand_5,Safe,2025-12-13 04:24:00,33.0,51.0,5
B173,J,K,Brand_7,Need Attention,2026-01-29 18:56:00,27.0,,54
B322,T,N,Brand_10,Need Attention,2025-12-29 08:31:00,,,50
B406,E,F,Brand_10,Safe,2025-12-12 05:01:00,31.0,58.0,2
B470,,S,Brand_2,Need Attention,2025-12-11 16:43:00,34.0,52.0,49
B110,J,K,Brand_8,Safe,2026-01-27 03:47:00,17.0,55.0,0
B368,,G,Brand_8,Bad,2025-12-28 02:37:00,32.0,,79
B147,,N,Brand_4,Bad,2026-01-19 20:13:00,26.0,50.0,78
B128,,L,Brand_9,Bad,2025-12-04 00:46:00,,63.0,85
B151,D,E,Brand_1,Bad,2026-01-11 14:18:00,,,79
B397,P,Q,Brand_2,Safe,2026-02-01 13:58:00,,45.0,3
B328,O,P,Brand_3,Bad,2026-01-03 09:35:00,,,75
B419,T,G,Brand_2,Need Attention,2026-01-08 09:41:00,,46.0,54
B203,S,T,Brand_4,Safe,2025-12-15 02:17:00,,,2
B051,A,B,Brand_10,Bad,2026-01-31 21:29:00,30.0,39.0,83
B189,,M,Brand_5,Bad,2025-12-05 07:31:00,30.0,61.0,76
B382,Q,R,Brand_7,Safe,2026-01-11 15:01:00,21.0,63.0,5
B143,H,I,Brand_8,Bad,2025-12-27 14:58:00,30.0,,76
B092,,A,Brand_9,Safe,2025-12-30 13:27:00,,,0
B256,I,J,Brand_1,Safe,2026-01-26 07:54:00,,52.0,0
B431,,L,Brand_8,Bad,2026-01-02 11:33:00,,47.0,83
B437,P,Q,Brand_10,Need Attention,2025-12-22 20:50:00,22.0,,47
B174,R,S,Brand_2,Safe,2026-01-14 05:32:00,,,5
B447,T,F,Brand_7,Bad,2025-12-06 22:21:00,22.0,33.0,76
B179,T,L,Brand_8,Safe,2026-01-13 13:39:00,23.0,,5
B360,,E,Brand_4,Bad,2026-01-18 06:26:00,,56.0,75
B299,J,K,Brand_9,Need Attention,2026-01-26 07:45:00,23.0,39.0,48
B073,T,I,Brand_8,Need Attention,2025-12-04 17:55:00,28.0,34.0,55
B333,H,I,Brand_9,Need Attention,2025-12-25 05:05:00,24.0,,51
B349,E,F,Brand_10,Safe,2026-01-15 23:26:00,32.0,48.0,0
B360,R,S,Brand_3,Bad,2025-12-16 22:38:00,21.0,37.0,82
B252,,L,Brand_2,Bad,2025-11-29 18:25:00,,,85
B172,R,S,Brand_1,Need Attention,2025-12-16 23:16:00,34.0,69.0,45
B398,,T,Brand_3,Safe,2025-12-02 20:54:00,,34.0,1
B318,R,S,Brand_6,Need Attention,2026-01-07 03:06:00,,,49
B085,H,I,Brand_8,Need Attention,2025-12-13 21:15:00,,38.0,55
B162,,N,Brand_8,Need Attention,2025-12-13 00:19:00,21.0,,49
B204,,J,Brand_1,Bad,2026-02-02 07:27:00,16.0,54.0,79
B102,H,I,Brand_7,Need Attention,2025-12-20 05:30:00,35.0,,53
B421,P,Q,Brand_6,Need Attention,2025-12-19 21:05:00,,30.0,54
B094,A,B,Brand_5,Bad,2026-01-31 08:18:00,,,75
B369,A,B,Brand_7,Need Attention,2025-12-15 14:41:00,,,50
B122,M,N,Brand_5,Need Attention,2025-12-03 10:19:00,19.0,65.0,52
B097,H,I,Brand_3,Safe,2025-12-12 13:23:00,,41.0,0
B258,G,H,Brand_10,Bad,2026-01-01 16:58:00,29.0,,82
B144,T,N,Brand_8,Safe,2026-01-23 21:40:00,,,0
B228,L,M,Brand_1,Need Attention,2026-02-04 18:33:00,,30.0,50
B304,,N,Brand_5,Bad,2026-01-10 03:20:00,25.0,47.0,76
B345,J,K,Brand_5,Need Attention,2026-01-26 04:06:00,,,54
B456,M,N,Brand_2,Safe,2025-12-25 09:36:00,,68.0,0
B324,P,Q,Brand_10,Safe,2025-12-04 01:29:00,19.0,46.0,5
B294,K,L,Brand_6,Bad,2026-01-13 11:50:00,,46.0,75
B292,T,O,Brand_4,Bad,2026-01-31 15:24:00,32.0,54.0,81
B081,F,G,Brand_10,Bad,2026-01-22 06:04:00,,,76
B371,,L,Brand_6,Bad,2026-01-26 09:33:00,27.0,,79
B219,D,E,Brand_1,Bad,2026-01-26 15:00:00,,,83
B111,M,N,Brand_8,Bad,2025-12-06 02:25:00,22.0,67.0,84
B415,D,E,Brand_1,Need Attention,2026-01-23 13:37:00,25.0,,50
B127,P,Q,Brand_6,Need Attention,2026-01-24 03:44:00,32.0,68.0,46
B302,C,D,Brand_6,Bad,2025-12-03 11:12:00,,,79
B024,L,M,Brand_4,Need Attention,2025-12-17 07:05:00,20.0,,51
B379,,T,Brand_10,Need Attention,2025-12-12 23:32:00,,,51
B250,P,Q,Brand_1,Safe,2026-01-30 05:35:00,25.0,50.0,0
B007,,G,Brand_10,Bad,2025-11-29 14:46:00,23.0,53.0,84
B221,,B,Brand_1,Bad,2025-11-30 16:11:00,,,84
B384,,K,Brand_9,Bad,2026-01-09 06:07:00,19.0,54.0,75
B419,P,Q,Brand_8,Need Attention,2026-02-03 15:37:00,30.0,36.0,54
B306,,D,Brand_1,Bad,2025-12-28 05:44:00,,36.0,80
B133,R,S,Brand_4,Bad,2026-01-02 13:30:00,,,84
B489,K,L,Brand_1,Bad,2025-12-08 00:45:00,15.0,33.0,77
B484,L,M,Brand_1,Need Attention,2025-12-18 17:16:00,,,52
B243,G,H,Brand_4,Safe,2026-01-12 00:43:00,26.0,63.0,2
B342,E,F,Brand_10,Need Attention,2026-01-04 21:20:00,31.0,40.0,50
B069,,L,Brand_8,Need Attention,2025-12-10 14:59:00,,32.0,48
B114,C,D,Brand_4,Need Attention,2026-01-05 02:27:00,19.0,60.0,46
B334,,Q,Brand_4,Need Attention,2025-12-24 01:56:00,,,55
B273,H,I,Brand_8,Need Attention,2026-01-07 20:09:00,,67.0,54
B204,B,C,Brand_3,Safe,2025-12-19 05:34:00,,,2
B486,N,O,Brand_6,Bad,2026-02-02 04:53:00,,,84
B328,P,Q,Brand_8,Need Attention,2026-01-26 21:11:00,,33.0,52
B255,L,M,Brand_6,Bad,2026-01-02 01:56:00,25.0,,75
B235,C,D,Brand_4,Need Attention,2025-12-24 18:18:00,30.0,54.0,53
B494,H,I,Brand_3,Safe,2025-12-09 17:55:00,,,0
B055,F,G,Brand_3,Bad,2026-01-22 16:37:00,,48.0,84
B027,,A,Brand_6,Need Attention,2025-12-09 13:20:00,22.0,54.0,50
B129,,O,Brand_6,Bad,2025-12-05 06:15:00,26.0,,78
B072,,D,Brand_2,Safe,2025-12-24 01:44:00,,,0
B170,T,C,Brand_2,Bad,2026-02-04 08:14:00,,,83
B479,E,F,Brand_3,Need Attention,2026-01-23 16:12:00,,39.0,49
B484,N,O,Brand_7,Need Attention,2026-01-17 22:17:00,,31.0,55
B044,M,N,Brand_10,Need Attention,2025-12-30 20:46:00,,,53
B391,G,H,Brand_3,Bad,2025-12-08 22:12:00,,,81
B386,F,G,Brand_2,Bad,2025-12-31 13:23:00,26.0,68.0,79
B289,G,H,Brand_6,Safe,2025-12-26 08:13:00,,62.0,0
B170,,B,Brand_8,Need Attention,2026-01-18 10:30:00,,58.0,46
B124,G,H,Brand_6,Bad,2026-01-08 08:29:00,26.0,42.0,80
B134,B,C,Brand_10,Safe,2025-12-14 21:29:00,,50.0,4
B255,H,I,Brand_5,Safe,2025-12-29 13:33:00,25.0,58.0,0
B306,F,G,Brand_6,Need Attention,2026-01-12 00:01:00,,,52
B398,H,I,Brand_8,Safe,2025-12-14 20:01:00,,57.0,0
B396,N,O,Brand_2,Bad,2026-01-31 09:43:00,16.0,,77
B359,I,J,Brand_2,Need Attention,2026-01-12 01:05:00,,37.0,49
B339,S,T,Brand_1,Safe,2025-12-26 14:00:00,21.0,43.0,2
B006,J,K,Brand_6,Safe,2026-01-21 22:57:00,22.0,60.0,0
B318,H,I,Brand_8,Need Attention,2025-12-29 07:47:00,23.0,,47
B424,R,S,Brand_2,Safe,2026-01-17 15:35:00,20.0,,5
B003,J,K,Brand_5,Bad,2025-12-04 19:59:00,,,81
B368,P,Q,Brand_2,Safe,2025-12-18 12:18:00,,44.0,4
B317,H,I,Brand_1,Bad,2025-12-22 09:53:00,34.0,54.0,83
B130,H,I,Brand_10,Need Attention,2025-12-10 09:13:00,,45.0,48
B006,P,Q,Brand_5,Need Attention,2026-01-31 01:13:00,31.0,60.0,52
B461,,N,Brand_2,Safe,2026-01-29 13:44:00,,,2
B178,O,P,Brand_7,Bad,2026-01-02 11:01:00,,,78
B451,E,F,Brand_10,Safe,2026-01-08 05:40:00,,,4
B072,O,P,Brand_1,Safe,2026-01-17 10:13:00,26.0,,0
B390,I,J,Brand_10,Need Attention,2025-12-28 03:41:00,33.0,42.0,54
B258,,R,Brand_4,Bad,2026-01-10 07:25:00,29.0,34.0,78
B333,A,B,Brand_3,Bad,2026-01-15 01:54:00,,58.0,83
B103,,G,Brand_8,Bad,2025-12-17 22:54:00,25.0,41.0,78
B341,K,L,Brand_1,Safe,2025-12-09 18:48:00,28.0,,0
B202,,J,Brand_4,Safe,2026-01-02 17:32:00,35.0,48.0,0
B454,,S,Brand_8,Bad,2025-12-07 05:27:00,,69.0,81
B215,K,L,Brand_3,Bad,2026-01-01 18:04:00,34.0,,77
B010,S,T,Brand_5,Safe,2026-01-01 21:07:00,,,3
B417,P,Q,Brand_8,Need Attention,2026-01-09 17:00:00,30.0,35.0,51
B026,,O,Brand_10,Need Attention,2026-01-06 15:32:00,,,55
B102,Q,R,Brand_8,Safe,2026-01-26 03:31:00,,66.0,2
B165,,M,Brand_3,Need Attention,2025-12-26 08:02:00,27.0,66.0,55
B177,R,S,Brand_4,Bad,2025-12-13 00:34:00,,,81
B311,I,J,Brand_4,Bad,2025-12-04 22:32:00,,,82
B166,A,B,Brand_2,Need Attention,2026-01-22 06:34:00,23.0,70.0,51
B500,R,S,Brand_10,Bad,2026-01-30 00:47:00,30.0,64.0,79
B183,O,P,Brand_5,Safe,2026-01-21 00:08:00,28.0,,3
B006,S,T,Brand_5,Bad,2025-12-05 15:10:00,25.0,31.0,76
B298,B,C,Brand_3,Safe,2026-01-04 09:57:00,,46.0,0
B299,Q,R,Brand_4,Bad,2025-12-26 02:04:00,,58.0,81
B015,T,S,Brand_10,Bad,2025-12-05 06:27:00,,,84
B308,O,P,Brand_1,Safe,2026-01-29 13:26:00,17.0,,0
B249,T,P,Brand_5,Need Attention,2025-12-26 15:45:00,28.0,,45
B270,M,N,Brand_7,Bad,2025-12-09 16:48:00,32.0,68.0,85
B197,M,N,Brand_5,Bad,2026-01-24 18:34:00,,49.0,81
B171,E,F,Brand_9,Safe,2025-12-29 10:18:00,21.0,40.0,0
B495,L,M,Brand_10,Need Attention,2026-01-17 17:57:00,,48.0,48
B032,F,G,Brand_7,Need Attention,2025-12-28 14:25:00,33.0,43.0,47
B208,,N,Brand_6,Bad,2025-12-06 08:21:00,,,77
B208,,I,Brand_1,Safe,2026-01-25 06:41:00,32.0,,2
B262,,H,Brand_6,Bad,2025-12-21 08:43:00,27.0,,76
B346,M,N,Brand_9,Safe,2026-01-18 17:44:00,,,4
B218,E,F,Brand_8,Bad,2026-01-01 07:30:00,31.0,66.0,77
B492,,Q,Brand_7,Need Attention,2025-12-19 23:36:00,21.0,66.0,46
B194,F,G,Brand_7,Need Attention,2025-12-25 22:53:00,,,53
B365,L,M,Brand_8,Need Attention,2025-12-28 00:14:00,,37.0,51
B408,C,D,Brand_4,Safe,2025-12-16 22:54:00,,62.0,3
B026,,N,Brand_9,Bad,2025-12-28 02:34:00,,,75
B108,S,T,Brand_7,Need Attention,2026-01-29 09:38:00,,34.0,55
B165,G,H,Brand_6,Safe,2025-12-11 04:31:00,,,0
B157,M,N,Brand_7,Bad,2026-01-23 01:59:00,,,84
B484,,N,Brand_3,Need Attention,2025-12-09 18:33:00,,,54
B455,T,H,Brand_7,Need Attention,2025-12-24 06:15:00,,,46
B005,H,I,Brand_10,Safe,2025-12-06 18:10:00,,44.0,0
B422,P,Q,Brand_5,Bad,2025-12-02 15:57:00,15.0,56.0,77
B035,D,E,Brand_6,Bad,2025-12-20 13:56:00,34.0,,81
B328,,Q,Brand_5,Safe,2026-01-03 14:15:00,23.0,67.0,5
B206,O,P,Brand_5,Bad,2026-01-18 14:05:00,26.0,62.0,82
B246,,I,Brand_10,Need Attention,2026-01-21 15:18:00,30.0,65.0,51
B185,,L,Brand_6,Need Attention,2026-01-28 02:15:00,,,50
B482,A,B,Brand_2,Bad,2026-01-14 05:47:00,29.0,58.0,76
B413,,R,Brand_8,Safe,2026-01-22 05:55:00,,32.0,3
B449,E,F,Brand_8,Need Attention,2025-12-06 22:34:00,22.0,,52
B109,L,M,Brand_10,Bad,2025-12-22 07:24:00,,57.0,82
B010,S,T,Brand_10,Bad,2025-12-14 20:14:00,24.0,43.0,77
B354,,L,Brand_1,Need Attention,2025-12-14 07:16:00,24.0,69.0,49
B272,N,O,Brand_5,Safe,2026-01-16 22:53:00,,,0
B143,D,E,Brand_3,Safe,2026-02-04 14:44:00,,58.0,3
B045,P,Q,Brand_2,Safe,2026-01-14 10:23:00,,33.0,2
B190,N,O,Brand_8,Bad,2025-12-03 12:16:00,30.0,,75
B348,N,O,Brand_1,Need Attention,2026-01-14 17:46:00,,61.0,55
B206,I,J,Brand_6,Need Attention,2026-01-09 20:38:00,,52.0,49
B397,T,N,Brand_7,Need Attention,2025-12-24 16:19:00,,,47
B486,C,D,Brand_2,Safe,2026-01-31 23:54:00,,,0
B460,Q,R,Brand_5,Need Attention,2026-01-29 16:36:00,,,54
B248,,I,Brand_6,Safe,2026-01-06 08:38:00,,,0
B406,R,S,Brand_3,Safe,2026-01-05 23:09:00,,54.0,0
B301,N,O,Brand_9,Need Attention,2025-12-30 01:19:00,27.0,,45
B413,T,K,Brand_1,Need Attention,2025-12-06 16:50:00,,52.0,52
B101,N,O,Brand_1,Need Attention,2026-01-03 15:43:00,23.0,,47
B363,J,K,Brand_7,Bad,2026-01-19 13:01:00,35.0,,76
B175,,L,Brand_1,Bad,2026-01-09 13:44:00,,54.0,85
B447,,E,Brand_10,Need Attention,2025-12-02 07:11:00,15.0,,47
B214,C,D,Brand_8,Need Attention,2025-12-13 19:28:00,,,52
B211,D,E,Brand_5,Safe,2026-01-03 16:16:00,27.0,60.0,0
B071,,R,Brand_2,Safe,2026-01-29 18:10:00,34.0,31.0,3
B496,R,S,Brand_6,Bad,2026-01-08 19:21:00,25.0,52.0,83
B105,N,O,Brand_3,Need Attention,2026-02-01 10:56:00,,,51
B459,M,N,Brand_6,Bad,2025-12-01 00:16:00,16.0,,79
B323,C,D,Brand_2,Need Attention,2025-12-19 12:47:00,23.0,38.0,47
B092,M,N,Brand_2,Safe,2026-01-10 17:11:00,,58.0,0
B260,L,M,Brand_3,Safe,2026-01-12 12:30:00,,56.0,0
B121,D,E,Brand_10,Need Attention,2025-12-23 00:03:00,,,47
B208,D,E,Brand_4,Need Attention,2026-01-05 07:03:00,22.0,58.0,54
B198,M,N,Brand_3,Bad,2025-12-01 20:08:00,33.0,,82
B035,I,J,Brand_6,Safe,2026-01-19 15:42:00,27.0,,0
B165,,Q,Brand_1,Need Attention,2026-01-24 19:29:00,30.0,51.0,46
B058,K,L,Brand_3,Need Attention,2026-02-03 22:08:00,35.0,53.0,52
B093,,K,Brand_6,Need Attention,2025-12-03 08:53:00,,59.0,45
B083,N,O,Brand_6,Bad,2025-12-31 03:44:00,,,84
B152,T,P,Brand_10,Safe,2026-01-14 14:48:00,,38.0,2
B352,R,S,Brand_5,Safe,2025-12-16 17:36:00,22.0,59.0,0
B388,L,M,Brand_6,Safe,2025-12-16 20:14:00,24.0,60.0,5
B236,A,B,Brand_7,Bad,2026-01-21 07:06:00,27.0,35.0,84
B481,R,S,Brand_6,Need Attention,2025-12-02 03:47:00,23.0,,50
B247,,J,Brand_1,Safe,2026-01-05 13:52:00,19.0,48.0,0
B298,H,I,Brand_8,Safe,2025-12-24 21:55:00,,31.0,4
B103,N,O,Brand_3,Bad,2026-01-21 18:52:00,30.0,52.0,80
B360,K,L,Brand_8,Bad,2026-01-19 21:59:00,,30.0,79
B466,R,S,Brand_10,Need Attention,2026-01-31 15:33:00,25.0,,52
B372,M,N,Brand_1,Bad,2026-01-08 05:38:00,,,84
B417,H,I,Brand_7,Bad,2026-01-12 18:54:00,,,77
B416,M,N,Brand_4,Safe,2026-01-25 05:26:00,33.0,35.0,0
B461,C,D,Brand_2,Safe,2026-01-08 12:34:00,35.0,,2
B286,G,H,Brand_8,Bad,2025-12-18 13:31:00,,,81
B105,B,C,Brand_7,Need Attention,2025-12-08 09:40:00,18.0,61.0,48
B167,G,H,Brand_5,Bad,2025-12-12 08:31:00,,,82
B432,N,O,Brand_1,Bad,2025-12-12 04:03:00,,51.0,80
B094,B,C,Brand_1,Bad,2026-01-29 17:32:00,23.0,,81
B008,K,L,Brand_4,Need Attention,2026-01-11 14:24:00,16.0,32.0,54
B039,Q,R,Brand_1,Need Attention,2025-12-11 09:41:00,,66.0,55
B278,D,E,Brand_4,Need Attention,2026-01-07 11:56:00,21.0,58.0,55
B470,L,M,Brand_3,Need Attention,2025-12-19 21:45:00,,39.0,52
B500,D,E,Brand_3,Bad,2025-12-29 20:38:00,,31.0,76
B495,P,Q,Brand_7,Safe,2025-12-06 13:04:00,24.0,54.0,0
B172,E,F,Brand_4,Safe,2025-12-08 02:08:00,,,1
B026,M,N,Brand_5,Safe,2026-02-02 15:17:00,,42.0,3
B359,,Q,Brand_6,Bad,2025-12-14 04:00:00,,38.0,83
B199,L,M,Brand_1,Safe,2025-12-03 12:53:00,23.0,,0
B166,I,J,Brand_8,Need Attention,2026-02-01 07:18:00,,43.0,52
B364,,F,Brand_1,Need Attention,2026-01-18 09:27:00,,49.0,45
B254,L,M,Brand_1,Need Attention,2026-01-28 14:43:00,,37.0,50
B164,,O,Brand_6,Need Attention,2025-12-26 21:26:00,,,45
B392,R,S,Brand_6,Bad,2025-12-27 21:52:00,27.0,,82
B131,,M,Brand_8,Safe,2026-01-31 13:51:00,16.0,54.0,0
B301,C,D,Brand_9,Need Attention,2026-01-05 02:52:00,29.0,52.0,51
